Samples	1	2	3	4	5	6	7	8	9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85-89	90-94	95-99	100-104	105-109	110-114	115-119	120-124	125-129	130-134	135-139	140-144	145-149	150-151	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66
mockdna5.20240501_1	35.96654945184835	36.01374072870187	36.09724889926421	35.952483673650306	36.1361661889424	36.30220738157856	36.21181407168819	36.20634733016164	36.22655949883278	36.19955675068704	36.16673266156438	36.1246476167962	36.06285275257824	36.04578765402914	36.02993698846527	36.0202907240628	35.99902423065946	35.9696508220994	35.96589487788749	35.97581027404111	35.93796742345084	35.9171051525857	35.933125732871744	35.930293006690945	35.93338537910991	35.907498085000505	35.91951835930643	35.93531387478275	35.9425446736549	35.92936855790934	35.90175936072547	35.89773232313368	35.88475113577476	35.83067272344275	35.84996058924462	35.78688370000505	35.76509301918567	35.959129657790015																																																																		
mockdna5.20240501_2	36.03170710085399	35.85805679501197	35.95978251233711	36.060784255784405	35.993321710351346	36.19700954463521	36.11119647764546	36.1374072870187	36.25797110014479	36.161342749918745	36.11780975739488	36.08367365030584	36.0708489701841	36.03434886675926	36.01248880872146	35.99789737927682	35.98671533371443	35.9567226649995	35.934778846236426	35.906922499646555	35.88120929749626	35.88344294851363	35.86589683902665	35.83965156419454	35.845524917010906	35.80855894287893	35.81397576594374	35.766137020854096	35.79197756244654	35.764868713060885	35.77887610810679	35.75335347486235	35.725389896137	35.66752052822667	35.64096397132681	35.58789903880524	35.50501489371611	35.74116129123453																																																																		
HS1.D0_1	35.918215830664714	36.14345448039335	36.27420868432384	36.164910712952064	36.3750757399132	36.48410971750393	36.40106402807101	36.43174315775528	36.4113971278256	36.39947714294435	36.3823517072572	36.34705668040647	36.29731577098198	36.275177765554034	36.26698964081752	36.25950722973984	36.23682542767423	36.21358204652536	36.19440998155398	36.19679399128752	36.1769990504602	36.15308063534139	36.1593884468149	36.15229145477071	36.15622288654082	36.13492968238692	36.1229560204652	36.14244988575887	36.138359286484985	36.12303134731602	36.107898334625744	36.09166703541449	36.07532738315969	36.01892773273115	36.03797545044293	35.97569632603542	35.941789286066026	36.098329332617446																																																																		
HS1.D0_2	35.866754902718455	35.93962952548011	35.93287609047616	35.970154739970994	36.00224962966186	36.14186175038592	36.02040123158132	36.05574197838823	36.13943807316362	36.06199249387424	36.022497075936045	35.985880976147044	35.952901041622695	35.932375379024286	35.90533641344909	35.899772573006615	35.870842305496225	35.86021684234456	35.812232628901235	35.799173638576626	35.76746493179992	35.75878115584974	35.72470954939065	35.70573503667252	35.69219753385903	35.65900224035195	35.65031712486175	35.614502861095104	35.620610287562656	35.587179712765405	35.592268634407546	35.56151995649882	35.5055428657606	35.44879098861801	35.43408713704703	35.35349493168368	35.26672347401102	35.60161129817427																																																																		
DS1.D30_1	36.09627307652466	36.218616872266736	36.31806821508515	36.18160057288782	36.35633964320619	36.47046538127216	36.38134997950755	36.4088538190269	36.380127458530936	36.36918508509997	36.34632844667234	36.30786360586039	36.25807396197863	36.23340797088721	36.22943295435165	36.21238782263026	36.18995379992116	36.15786557471338	36.14069273664349	36.1388848955999	36.11409181515082	36.084559358070806	36.08836475115089	36.07900257258083	36.07711245476562	36.06237635961808	36.03790935746732	36.065485460578046	36.051880417933226	36.03085009384324	36.004760540372175	35.99015996485166	35.96283652311432	35.89501180543995	35.911200638712586	35.83888717048168	35.793072144405954	35.970261224097946																																																																		
DS1.D30_2	35.648186530831005	36.09572901325479	36.087873244067325	36.095925380461466	36.11810514653227	36.225975958528686	36.08767903870145	36.12205663122148	36.17572468957317	36.120074799691935	36.07943493084361	36.0405393072201	36.004984448257694	35.974608351010886	35.94847545628639	35.928800263521445	35.90430564203376	35.87858914992974	35.83327325764272	35.808822300376995	35.77471346907195	35.75796004739714	35.72072568613072	35.693232603958066	35.670945667475124	35.63320052268639	35.61888789601135	35.574257506627305	35.56232477651499	35.52617414402626	35.52319061069503	35.48774577568709	35.41400971112619	35.34134406621797	35.317831740892544	35.228203918603334	35.111789464659594	35.46933463009033																																																																		
DS3.D10_1	36.00456832271562	36.18334075934128	36.29395395088212	36.17112177964526	36.37071457867978	36.476646286946846	36.39017967004919	36.42200626145253	36.39261431872033	36.38627251777079	36.36886022089177	36.33104866051537	36.28020711185338	36.257668302355576	36.24897921188474	36.23739936180641	36.21388772207907	36.18872054967217	36.17113490030926	36.16895752034264	36.149244231093846	36.12073156445269	36.12711148448248	36.11650570354775	36.119031054966136	36.09879471323346	36.08265894764063	36.10458357947053	36.097647769206255	36.075877090024754	36.05957905705977	36.04183343215637	36.02095470402455	35.95739480138829	35.979331677815715	35.9049340470158	35.86797071212256	36.03788866983662																																																																		
DS3.D10_2	35.7223119572498	36.11663032348871	36.108821802365895	36.11607352042939	36.16834101015347	36.257469924667824	36.12471208236082	36.16175025597597	36.20769019678429	36.15021301331665	36.11262051525676	36.07577030324669	36.04311266778598	36.01661887464998	35.98854836753715	35.97379810868945	35.95093235134343	35.93434879951843	35.89263301076043	35.8686433602051	35.83961629388541	35.826824992869625	35.79504113751526	35.771053762930215	35.75462126861038	35.7201063917956	35.71219498334293	35.67156439483301	35.66380848736186	35.63085513706203	35.6320654970517	35.59917438750441	35.53329669151249	35.470412921631414	35.44891351367362	35.3650772284833	35.26207853278096	35.58994544696067																																																																		
HS11.D3_1	35.91863793800811	35.932546811091825	36.07440395649736	35.94396054332382	36.09489493068399	36.27635715508397	36.17371972212617	36.210992612374014	36.19563146660816	36.17220305299878	36.14715893384284	36.105353318245086	36.04219578973764	36.012952313862954	35.99083267758727	35.97874269975831	35.94816691417305	35.92080241935135	35.89652034172286	35.90143003292293	35.87488441704392	35.84223243715667	35.85573587134079	35.842916832111555	35.85431929719894	35.82990878758302	35.824806100328715	35.85287185222877	35.85359890380898	35.82619969065462	35.8157554924036	35.79800691207289	35.79105835662807	35.71666642025963	35.756571896052336	35.67922633459677	35.64345103537747	35.878795806647815																																																																		
HS11.D3_2	35.72821853496696	36.18523390775216	36.17264130307029	36.17533102492952	36.19709196280492	36.29820526221435	36.18514813016888	36.21891717060997	36.29704966863664	36.21896307047312	36.17597969576285	36.13868775226422	36.10698628052079	36.08038824604199	36.0548428892271	36.040155273925606	36.01885262294178	35.99634650554075	35.95650257174717	35.935532638912164	35.90791525778237	35.89618150771169	35.863913686178044	35.840921350943105	35.82525038180084	35.79431333303686	35.78968779993284	35.752713879231	35.74961529322083	35.72263502706998	35.72343783964341	35.69641307199465	35.640402875784254	35.58384422064862	35.56748151544073	35.49148511805784	35.39143638337067	35.67180762100012																																																																		
HS24.D0_1	35.98127589922259	35.982384649593065	36.12934798587974	35.99925232986165	36.14431598438808	36.32646807516885	36.22850592994728	36.26368758381046	36.24056779800756	36.22674047641026	36.20269066574726	36.16298861874056	36.10512965357599	36.07771288151756	36.0606482296829	36.04471099116753	36.015811178775174	35.980082267694016	35.95631141460328	35.956193664032256	35.927603668478504	35.890982285772594	35.90045027313026	35.885595672985175	35.89167051878143	35.869152245322745	35.852266448313586	35.88077056226393	35.86990766919385	35.84337381490756	35.82450097420483	35.809062291005525	35.79057097415147	35.71857962246135	35.75159147459736	35.67224532988407	35.6336867604888	35.86520824153082																																																																		
HS24.D0_2	35.87600825671884	36.20218783588285	36.16918988901714	36.1897619947408	36.20654078562959	36.321637279259136	36.20440954440511	36.24808815512196	36.31232125147831	36.23779476494151	36.20076586879244	36.16743245656321	36.13635241641045	36.11743602002799	36.09470693708431	36.08347999271909	36.06194965554758	36.043912400318696	36.00734187855917	35.990004795710995	35.962666513338306	35.95287354431591	35.924842665024684	35.903456102982254	35.89240857511784	35.86284049762098	35.85445566560908	35.81980208279936	35.81606983551497	35.786848396054	35.7874102746295	35.76222811962966	35.7060344524718	35.64932380573896	35.63370717229371	35.557425117177424	35.479632737979564	35.73720888364761																																																																		
HS24.D90_1	35.994093244385766	36.09814456549115	36.21054098449283	36.09474651777127	36.2629865011904	36.39234942388305	36.30564939968063	36.34029037862334	36.321025304888686	36.30614210281459	36.2847132445464	36.247410215816245	36.19470699555258	36.16884860400979	36.15498485968558	36.14285449567565	36.123308763102656	36.09514821303037	36.07663444149964	36.08116826231573	36.062070474760255	36.032422009591954	36.04578978684241	36.03383740904387	36.040604982159714	36.02200024692348	36.01115575563573	36.03564923529312	36.03401760565805	36.01355189039001	36.00015538529691	35.98775076156154	35.97636971071791	35.916869552779175	35.94447563903972	35.87812969333324	35.84291157712396	36.02448155813673																																																																		
HS24.D90_2	35.7916975290402	35.91644425179477	35.95094318090688	35.99050951296328	35.94445683800913	36.14105548178687	36.018107937013305	36.05883392312983	36.16102421164442	36.06347632736576	36.02143489988124	35.98712352449485	35.957380279863344	35.93352449124883	35.903414011738064	35.89390990932063	35.87078006812902	35.85693992192777	35.81355742303715	35.802674583075124	35.77137483841968	35.765557611850134	35.73322767514098	35.71500509298254	35.70149664699888	35.6719653768342	35.66724139479292	35.63201079501063	35.637831740811166	35.60668713934909	35.61564994474571	35.58673713414717	35.53614163953728	35.48087024253152	35.46754468948196	35.39460879259754	35.313464311901484	35.636016596073006																																																																		
HS33.D30_1	36.04342979793839	36.20918287126195	36.31956927328962	36.20669437955277	36.36843201926569	36.48147644994681	36.41063269957176	36.44212330449188	36.42336420801789	36.41402011024844	36.39471147605762	36.36121537313811	36.31502798267273	36.29200863760978	36.2785893998894	36.26671898284074	36.24726341834609	36.22009840210975	36.20338431171531	36.20529595924094	36.18824060897645	36.16069705336426	36.1683714792091	36.15835892251073	36.15993509805154	36.14319002905968	36.1286761030152	36.15038440654486	36.14453078314932	36.12714238984217	36.11040730092799	36.09773257248868	36.08301368849384	36.02554656091109	36.04535984477791	35.98155643765673	35.9424541409936	36.08832600573683																																																																		
HS33.D30_2	35.6309676928745	36.10877000190515	36.10362640633215	36.11044156961156	36.14627750424271	36.26419675241444	36.14154842196	36.1879825839871	36.25206593524737	36.1781611403775	36.13723530527693	36.10344793365125	36.07354173770627	36.05010356276695	36.0242747795089	36.0106091755585	35.9906038772689	35.9707101641512	35.9340555416646	35.91384109621565	35.88702308906142	35.876060380974856	35.8433547409504	35.82187919875447	35.81029681725112	35.77911475851363	35.772846272758315	35.73876350778336	35.73769470771073	35.710062835396656	35.713266437531544	35.6871688338084	35.63032252962118	35.57900795677513	35.56026683216584	35.48730405069878	35.40224867161776	35.69080968767153																																																																		
HS35.D30_1	35.90103009493032	35.795072501474905	35.97755221509779	35.85484824728669	35.9496513287848	36.19881014735367	36.10202698307823	36.132276421929255	36.135832400462384	36.112578227077336	36.08031851124066	36.03943646606804	35.975072775345275	35.94334108158256	35.92089133678461	35.905021920355686	35.87145537010979	35.83519632081514	35.808762003383514	35.81041486484453	35.77992833700063	35.741692548567414	35.75498452787893	35.74203479032998	35.752821856944976	35.72992557562889	35.717753371091035	35.75224998730205	35.74488304620272	35.71846193741385	35.70298231223774	35.687224510147225	35.67688081584767	35.60202087058601	35.645782283811016	35.565980335846824	35.52895349593515	35.785125231425184																																																																		
HS35.D30_2	35.90061221439029	36.29952540547079	36.28251394741917	36.297679975625535	36.27364488370209	36.39115398703908	36.29589251500867	36.323225690866536	36.39957709850319	36.32904141947013	36.28507979327352	36.25093646549747	36.22503914634605	36.2018693478576	36.17610225990337	36.161311137461006	36.13689064518489	36.11760754227773	36.077754757316185	36.058401263154565	36.03028439981138	36.01779524691246	35.984875298165406	35.961518642365604	35.94698267507617	35.91452614375711	35.909138233631815	35.871446608475004	35.8687885725869	35.836719137253745	35.839124575771294	35.808075538211575	35.752978584925486	35.69614046348387	35.67746502985483	35.60188590352315	35.51857867401411	35.761192854125824																																																																		
HS42.D3_1	36.00329211835127	36.15440989355321	36.265320340104	36.137148643792656	36.323543784684695	36.439741090866384	36.34545779950307	36.38446265553494	36.35498145255896	36.34238030853211	36.32390054153215	36.28243907588581	36.22795657955265	36.19952212200064	36.17976403779973	36.166981611163294	36.14340307030602	36.11523842098147	36.09469518207748	36.092769447215616	36.07483794630336	36.04341208682794	36.0524470534076	36.04161098876455	36.049600197679965	36.02629108316741	36.01835997700904	36.038405550366434	36.03739271325302	36.017710009762645	36.004083779668655	35.98542622151221	35.97335979633201	35.91009026036756	35.93206483587578	35.859036041407634	35.820110809580584	36.009041363495925																																																																		
HS42.D3_2	35.62269275566176	36.1485202246107	36.13404248923018	36.1455372885361	36.17813058852646	36.2848426928116	36.15825203826101	36.19870790122386	36.24906109260018	36.187127460699415	36.14982487244701	36.11337261410556	36.08198185664569	36.05842136318448	36.03407790119089	36.022402827466045	35.99511377460337	35.979000004113686	35.94037943045622	35.92222376452658	35.89091046926219	35.8798360660189	35.84859545134072	35.82559548864147	35.808672136136586	35.77666551200956	35.76973032474497	35.7310730657505	35.728736944937786	35.69814426602649	35.69986006073306	35.66681425603564	35.61092237573187	35.54869841037874	35.53179256598503	35.45217598737372	35.36357528241547	35.66203090353633																																																																		
DS42.D30_1	36.07521502180599	36.17979639464543	36.29786008994168	36.15633879974485	36.35639983243188	36.474920884632304	36.37395993041032	36.39697220411474	36.35406762281955	36.36021530716874	36.34004780893817	36.297568282259874	36.2388202055466	36.20789526915143	36.18848731412777	36.171545597046695	36.14887482146722	36.11474793462549	36.09276028429495	36.09057974319403	36.06298329003772	36.02922943591724	36.03430748897021	36.02560479648682	36.02220594670324	36.00432145525411	35.982754464176665	36.00352654979092	35.9854766159926	35.961994037217536	35.933994280995954	35.91028964752074	35.879374824590926	35.80813457594835	35.82667005127408	35.73891955402725	35.68325547011587	35.89402982375466																																																																		
DS42.D30_2	35.971937776166115	36.09519895607704	36.05553236848368	36.091516029427694	36.11242321897728	36.24121150660275	36.10421098363182	36.13579734041913	36.179080075894845	36.13737021333098	36.10575403904772	36.06191595270976	36.02544325377213	35.99451598788509	35.96799423553916	35.95515583941453	35.921758407947685	35.90087200859283	35.85471430583006	35.83139764843706	35.79905217302299	35.78217167510058	35.74508004878375	35.717187143870504	35.69543871229968	35.65882187909206	35.64617475500064	35.59445551403018	35.58348034001118	35.54104767854901	35.53666576310182	35.49028935549927	35.41668081187841	35.341871020173016	35.313436215669164	35.2132454894287	35.09210516622795	35.44619328905047																																																																		
DS47.D3_1	36.047109411267705	36.074373453910056	36.192972060718624	36.04377499374424	36.20336152938162	36.36542223521924	36.2618532319168	36.29771633749489	36.27099538458981	36.25668134657268	36.22816939113842	36.18566430659931	36.12834233580594	36.09697553581088	36.08754954663107	36.07252370999731	36.043612047041215	36.008416493663404	35.98280632758423	35.97920511924862	35.95269058002142	35.91725147013467	35.92337840007386	35.91333080901295	35.9105636790425	35.89282029337919	35.86721525818823	35.90164178301329	35.88486206664154	35.86510014912231	35.83666333613269	35.82099964936403	35.79521872574853	35.71875725784496	35.74421342640312	35.66302427345067	35.61770297721694	35.8541608142456																																																																		
DS47.D3_2	35.57070802447058	36.14130564058799	36.16410816267285	36.16993976989876	36.18936908233607	36.30275121417217	36.17347710007132	36.21104322252569	36.27263488469148	36.21051394448975	36.1688113027461	36.13096826420591	36.0943988009397	36.06869607734894	36.04316740773609	36.02432603620751	35.99753467852195	35.974755746198014	35.929390844821334	35.90539148710964	35.87113069286585	35.85197166246377	35.8159588237449	35.78579360790458	35.7674583453156	35.72394662922559	35.71020271232025	35.66694931129338	35.65124314081807	35.60924990622419	35.611258465137354	35.56405549419069	35.49100316767349	35.41958147709618	35.39629741815395	35.29702309284808	35.19674709907487	35.52942203276579																																																																		
HS52.D90_1	35.400400837458115	34.9346472441604	35.30769500132272	35.24812035628902	35.24559392035831	35.7866941223364	35.69229542366293	35.740795059949164	35.79284565870217	35.74504707760987	35.717848893689165	35.67229294510206	35.5898801399703	35.549702613732705	35.52872126590081	35.51074563532725	35.48664775392126	35.43904415661621	35.42561395211546	35.4282142571345	35.40909211744175	35.363576484286604	35.39834852145143	35.39119248244917	35.416231550657244	35.40217536022192	35.39859068550645	35.458970553434725	35.447773256075244	35.43310481582049	35.414578694892754	35.42433701123565	35.41587849221342	35.35787296533997	35.42045862313397	35.35196002693188	35.31951221804992	35.621873845859014																																																																		
HS52.D90_2	35.98790839829981	36.3284145116729	36.3193280966212	36.32995253255026	36.29474493119258	36.420264615096734	36.336018714502345	36.35794878023892	36.45667429111381	36.370640215552726	36.32864879859559	36.29533529922056	36.26789823237028	36.24595251832452	36.2234243977756	36.20993357989766	36.18470672810521	36.1634686020676	36.12174799990929	36.10087498865592	36.07044649841688	36.05731830917966	36.0221504597101	35.997503739836134	35.98099115789249	35.94867444433477	35.93750189833598	35.899960746769715	35.89210730172452	35.85865658626248	35.855413156412446	35.826128372573706	35.76362646079503	35.70944263602399	35.68689776779657	35.61265340258946	35.53159346888548	35.77741261485889																																																																		
DS1.D0_1	36.113648486945486	36.12030594481208	36.24505319839108	36.09922437034154	36.24588081902455	36.4043983283595	36.29938241569713	36.3387027305624	36.30944271441547	36.29706399665528	36.27527049723916	36.235077959430825	36.17993770093565	36.15383868200625	36.13989724121888	36.12652884130996	36.10186529658979	36.06968683025839	36.04948353877661	36.0504356984564	36.0245599556115	35.990410244360774	36.00041778952323	35.99300721376615	35.99000807173266	35.97411435120132	35.95337347552946	35.98419315620916	35.967312469757005	35.945460738049505	35.91551822560915	35.902243195768705	35.8760678139149	35.801943125367394	35.82571976941527	35.74606663452937	35.69705672027446	35.887798096353706																																																																		
DS1.D0_2	35.77451324913859	35.60867690627568	35.705849119847755	35.778832915242994	35.77352118564652	35.981416605394806	35.810713204446174	35.871318282081226	35.95223227801566	35.87292072142208	35.834862246442626	35.7930883540216	35.75353232270807	35.71917773164368	35.68169136980195	35.660895972394215	35.63843923230582	35.61254751857584	35.56604983642033	35.53962931658765	35.51371534332492	35.49562373941286	35.46498977172861	35.43550804599821	35.416390331243726	35.38033162131643	35.38296789563343	35.33608070314269	35.34031237534108	35.30851776650021	35.31424044226363	35.28367995183781	35.21107272179446	35.14729660385258	35.12497052146726	35.03862275412958	34.91910854561792	35.33136682807758																																																																		
HS1.D90_1	35.63960233698734	35.20270435859607	35.56202349641008	35.48146319078991	35.45274632758392	35.950554235119085	35.863523074645826	35.90239028387927	35.944570264975816	35.896964379034564	35.86268360598729	35.81767252217392	35.74021929962983	35.69928358604369	35.686064566427106	35.6656621766331	35.623026210034084	35.573123365491895	35.54175647320235	35.54272731961997	35.49949730067898	35.45268129954651	35.46800447807025	35.461442430705674	35.46192976228476	35.448619659446216	35.423706186446054	35.48867872251799	35.458022663410134	35.438579260250926	35.40558262043655	35.40794318420932	35.39011720620637	35.31742698966696	35.3757522188276	35.295702603837746	35.275008280066615	35.60082140452174																																																																		
HS1.D90_2	36.09093438746984	36.45342746240164	36.4232991373132	36.43452474881209	36.41363137908242	36.50821710553708	36.42938208462815	36.448541279481454	36.53091547512524	36.4616441382474	36.42174252866819	36.38890457015236	36.36423323585267	36.34319074842004	36.326466999642165	36.31148614126147	36.28778165645399	36.26523451262277	36.228797681651976	36.207263987908505	36.178266489157465	36.16183981893068	36.12856254914705	36.105857542328565	36.08731647160859	36.05480061896443	36.042336120193546	36.006190338891315	35.99350746136126	35.958426593680755	35.948406997514304	35.917234611146924	35.85547575560762	35.79431980802276	35.770447749055386	35.68486240892818	35.60266106817696	35.81931607536995																																																																		
HS3.D30_1	36.02024142916506	36.177661236132096	36.28118052044588	36.16081447023192	36.33485148892798	36.453775382955065	36.367138755071615	36.400643913453614	36.37285966408538	36.36289693007343	36.341379478458734	36.303999553546696	36.25301280254628	36.22861166093698	36.21455729275092	36.20430194988586	36.179279952930365	36.15307540230992	36.13120533550666	36.13580271200209	36.1116478025102	36.08541452428973	36.09143226259149	36.08422878408536	36.088543342658994	36.06896111183444	36.05636667666836	36.08003951558189	36.07641451305036	36.05617288025276	36.04058693645949	36.02614927132559	36.014310488934335	35.950379615163826	35.972981265995585	35.90355689580382	35.872650771279304	36.04041055781037																																																																		
HS3.D30_2	35.758679751289	36.15115130804386	36.13229207920895	36.14789450175749	36.16182521394801	36.278875020668174	36.15088005447062	36.19117931095576	36.26085237312128	36.18496688839269	36.145649621707584	36.10952889426256	36.07792444026852	36.05691433137913	36.031437758609336	36.02033465358879	35.99560647371289	35.980370955341584	35.938444280755164	35.919832417977645	35.890478658786314	35.88084063389101	35.84934108452649	35.8270653675928	35.81401244930796	35.78038959648878	35.77436232297961	35.73661285992424	35.735375250687284	35.70443237193409	35.7052129185402	35.67901406883624	35.62077263633912	35.56492416740937	35.54549195183572	35.46969131366018	35.38475762329037	35.66817189149991																																																																		
DS11.D3_1	36.043263162736174	36.06562248639444	36.18569394766566	36.02784299484871	36.19391998926102	36.3538537584286	36.2439165397385	36.27001124169976	36.24138983134242	36.23029758415765	36.20404508659639	36.1589702560241	36.0932509155942	36.06114086138588	36.04642419007951	36.025341170847724	36.000541911344875	35.96093553829025	35.94006981702721	35.93780693462773	35.90522644919609	35.87053754625437	35.87455148555237	35.86794013236565	35.862041507993965	35.84607462989927	35.82039104718249	35.85702480480474	35.837912246431294	35.81517687851286	35.78345035355586	35.767420390213246	35.740272642739264	35.65729007768765	35.68380853050344	35.5953247758346	35.54786038799473	35.80187882177155																																																																		
DS11.D3_2	35.98069764854874	36.06270897688766	36.061975084286	36.093425637921	36.09849108793127	36.23866283671618	36.10477135815992	36.138756107526696	36.20051940717415	36.14100385918674	36.10157875821467	36.063044596710704	36.02411531780531	35.99347147111172	35.963971574400986	35.94529336829254	35.91893379276886	35.89481343999474	35.84698232874413	35.82029456081448	35.78727853164976	35.77064398594382	35.731816817136405	35.702469998411104	35.68190495358717	35.640742072698615	35.629666690064404	35.58247346147608	35.57368273784395	35.533733068041585	35.524125055653286	35.48810053255647	35.41451489099037	35.33943033538068	35.308203739496015	35.2122456412145	35.10309923559454	35.48211197481716																																																																		
DS24.D0_1	36.0534142118714	36.21027418728429	36.315557144208086	36.19899974366127	36.38733585548443	36.49688259983383	36.41657304256234	36.44457373723437	36.42120141384788	36.41071799230269	36.393113468845925	36.356999801947104	36.30935523374107	36.282691306905264	36.2724759811447	36.256681176665225	36.23782823315216	36.20564164933656	36.18986029116288	36.18458863061771	36.1686645394312	36.138336882231215	36.14199916319521	36.13337759241657	36.13264152696051	36.115556417069385	36.09589236695263	36.12029780527141	36.11059564774498	36.09248647060781	36.07146495270847	36.05688541580292	36.03538686539464	35.97079427627118	35.99068328960112	35.91785199145259	35.87615437067079	36.046242230184994																																																																		
DS24.D0_2	35.638834782846594	36.05802176678647	36.0539072624748	36.0585505025964	36.08991482535957	36.22027645329491	36.06218623038726	36.10992114164112	36.1644469476956	36.09806675393682	36.06191609337391	36.0208578842598	35.983783690552166	35.96246380181864	35.938037923438905	35.93216054476496	35.90878452586835	35.89509360969494	35.852118615756254	35.83604443632551	35.80724694586835	35.795912560581364	35.76526572339164	35.74067650430014	35.72546820128004	35.69334587080316	35.68475355996371	35.64418387737164	35.64292704923063	35.606473397168784	35.609150424658054	35.57758345794989	35.51370590026879	35.448569000802934	35.42928958464417	35.34798517984774	35.257731348119684	35.59346276938573																																																																		
DS24.D90_1	36.02672913100885	36.194244119516846	36.310399139322215	36.19668912905277	36.39155714215854	36.49878086948017	36.41672277372977	36.44582297422857	36.41640236686391	36.41153722920436	36.39497383735146	36.35891253362023	36.30873462761015	36.28511627952467	36.27275253301117	36.26298340535844	36.239851034480566	36.21521307038345	36.19302547503872	36.19680467457831	36.173192205958415	36.14654566739047	36.15427125390558	36.14406929060094	36.14593326604283	36.12937828263695	36.11253748423733	36.13397583101655	36.12785066307445	36.10716583974383	36.09134265912888	36.07265978375291	36.05665257017174	35.99206653109107	36.013875560424935	35.943551948115726	35.9014195300566	36.06191038941057																																																																		
DS24.D90_2	35.723959704631035	36.11626182209399	36.106098097706486	36.09898713873539	36.14626358257127	36.24535341581496	36.11430016137709	36.15956007628735	36.21317326030613	36.149350755538165	36.10560465548438	36.07247783265686	36.03384114626632	36.01234841801556	35.97863019791788	35.97008214031288	35.944945168877965	35.92951215351599	35.885456905664434	35.87007650171984	35.83801626347028	35.83036835877179	35.791648626356285	35.77090068333418	35.75316291219211	35.72077036785869	35.71130929571397	35.67190182547584	35.665489214021854	35.63335017342987	35.634393370359575	35.60007376082409	35.54005840702045	35.47658071399761	35.45600859127744	35.369267567924844	35.27477100924536	35.58982600981983																																																																		
DS33.D30_1	33.999239625223325	33.32921705445606	34.246650260276105	34.416696617260165	34.245206489193606	35.26655657917608	35.171936969139345	35.238976330100414	35.34608291979732	35.29651484874188	35.28880900321375	35.240795818853584	35.12403524019505	35.074411389154264	35.05890369868592	35.03650631567417	34.995079556879745	34.932314450183085	34.91577220499837	34.91886125920358	34.87768234187779	34.81657067417807	34.85526630514242	34.853855239044115	34.86991404115853	34.86447308428017	34.84761909425996	34.945661024727244	34.91017624773431	34.89827107679384	34.86180629886692	34.87735791349437	34.861983902339794	34.77937945743621	34.86244223016469	34.77066777091589	34.75226798517504	35.232496679862464																																																																		
DS33.D30_2	36.086726898943866	36.42840035078135	36.41137373243643	36.4175226001733	36.37015248010518	36.479518368317805	36.39342298036069	36.41466354919108	36.497359337854455	36.42699322615594	36.38328268088961	36.34857780641418	36.31431891043444	36.28648454091948	36.26072972868602	36.24267523332127	36.21330688909184	36.1867097127293	36.14167556484999	36.11382420876141	36.080103083911766	36.06048591508144	36.01876335356177	35.98970154466407	35.962777232286896	35.92310370695766	35.90816270171413	35.8574303251277	35.83833666757637	35.79011496339923	35.778589829064565	35.732734411358614	35.658225224356386	35.578981700364125	35.54366409432078	35.44026445408465	35.32820551192789	35.59991592895593																																																																		
HS35.D90_1	35.94762954194432	35.92573425444545	36.051138112664574	35.92313150391643	36.05805901379836	36.24661063836315	36.15726127348946	36.188567170442326	36.18429998148908	36.15575334395944	36.12612426036112	36.08501865402352	36.02298481672234	35.991163311399575	35.97791039172225	35.96347157481655	35.94665451972285	35.911119377178565	35.9033475552716	35.90054071995959	35.88903326172546	35.854230411783206	35.87538045596506	35.8670919884176	35.8793597859224	35.8651390043777	35.858164791954344	35.89853384581141	35.89089451360396	35.87977144305172	35.86433816983276	35.861392112322825	35.851688102846964	35.79780049482915	35.83259139753471	35.769012732161336	35.73195613929424	35.93821883107729																																																																		
HS35.D90_2	35.73773507477361	36.19170949676038	36.1842662129604	36.19673483036359	36.2068445924952	36.31169628585307	36.21336933113399	36.24232893306068	36.32387354674357	36.24403675580804	36.20247597441252	36.169808793942586	36.139135150917525	36.11662418489669	36.09381653748628	36.08024782017811	36.0572459292042	36.03666774217894	35.999944512292515	35.9783622013703	35.95279961613468	35.94005107286688	35.911037681622496	35.88800169780786	35.87595257332834	35.84501378604308	35.83928748336546	35.80675294612656	35.806508029743874	35.779655209159216	35.78133954262172	35.75834704127202	35.703708469493186	35.65461272649357	35.63826962149662	35.571073375565	35.49594374073364	35.763404539760785																																																																		
HS42.D10_1	36.00673697739018	35.84611513952385	36.04279071328352	35.923446301291484	35.99682385728156	36.26935832263536	36.18035340698896	36.21596030360213	36.22618291739854	36.18810860618254	36.155854102106815	36.11790570137505	36.062285956837854	36.03303051703055	36.02085487180362	36.0007065845283	35.96826897816042	35.92611825719727	35.897571896818484	35.891535133056	35.85965514421093	35.81606528386565	35.8256142319194	35.808268468875745	35.809553012690465	35.78765864731577	35.76258462962791	35.80086117630369	35.77996687176132	35.756145960346906	35.727230790709086	35.716561000084766	35.694630634786385	35.621143922948626	35.656701668238455	35.57204390318138	35.53159011292354	35.79155035357998																																																																		
